QueryID	DocID	Rank	Score
188	911	2	20.701592882178907
188	722	3	18.639353373166216
188	720	4	17.159912683220256
188	640	5	16.496252782203904
188	909	6	14.836470497000395
188	497	7	12.876075521679518
188	1279	8	11.695516113532573
188	723	9	11.634623868358325
189	767	1	17.981773276151479
189	640	2	14.093965818884874
189	865	3	13.582985523288844
189	883	4	10.383860080231294
189	868	5	10.285464890650214
189	1177	6	9.989487899027868
189	726	7	9.744306301904164
189	867	8	9.701474686233109
190	627	1	19.673286630911498
190	390	2	18.354887427213725
190	15	3	15.089278113437983
190	948	4	14.833655003021704
190	285	5	14.674830888701011
191	627	1	15.398484033990798
191	658	2	15.314374779140950
191	15	3	14.055073483975031
191	1392	4	13.842053619001140
191	728	5	13.265353498415291
191	914	6	13.113604232466511
191	856	7	12.936089111959390
191	390	8	12.928679424541672
191	864	9	12.800182854375359
191	766	10	12.707325415956735
191	391	11	12.608246639132670
192	734	1	16.931131148360791
192	641	2	16.881632920906902
192	735	3	11.146811173176868
192	644	4	9.538807402112269
193	730	1	14.314583062073709
193	641	2	13.805845172635332
193	1088	3	12.156548516890005
193	735	4	11.706387357652517
194	642	1	35.569600858002424
194	932	2	22.850875562943713
194	742	3	21.720047526207736
194	744	4	19.253296829817316
194	888	5	18.532985108304963
195	642	1	37.309762767253275
195	932	2	22.850875562943713
195	742	3	21.720047526207736
196	746	1	13.875964633937580
196	875	2	13.307010193404212
196	184	3	12.162080189297473
196	13	4	11.361531984581742
196	540	5	11.354435300458473
196	486	6	11.349999183174148
196	349	7	8.472959352917783
196	57	8	8.393921511492996
196	142	9	8.297353350247002
196	585	10	8.169195301063182
196	1213	11	7.906040848174158
197	884	1	25.598633030690230
197	881	2	19.120244503530866
197	768	3	10.786935968254495
198	886	1	16.008953101962256
198	890	2	14.872388496865968
198	769	3	14.739564874818296
198	897	4	14.713728747690562
199	930	1	21.298180089746250
199	931	2	13.828103704248717
199	1070	3	13.776299589773309
199	1361	4	12.089875237751448
199	830	5	11.882478397974353
199	744	6	10.250377873080577
199	1058	7	10.223444249139643
199	1056	8	10.025623823888530
200	1071	1	20.012714701844782
200	1134	2	17.991330528563886
200	885	3	14.327865486536577
201	625	1	18.923723780049414
201	1299	2	13.693696008511591
201	1344	3	11.871529247387480
201	410	4	11.779502820040690
201	578	5	11.724159703365299
201	1297	6	11.511713954199930
201	69	7	11.327173996744900
201	1189	8	10.614730354719111
201	1296	9	10.542782891709738
202	1285	1	21.232963776728283
202	1378	2	15.398148628190638
202	605	3	13.404115477620877
202	1231	4	13.317870713319513
202	421	5	12.074151823022444
202	1310	6	11.848863937631236
202	1303	7	11.485472395812868
203	1378	1	11.627177783863758
203	1133	2	9.682007564271649
203	1261	3	9.550628424136756
203	923	4	9.547142017767818
203	1315	5	9.080013799040168
203	38	6	9.071662272609124
203	1311	7	8.643845652420787
204	496	1	8.758037517090431
204	1261	2	8.032376420793646
204	1184	3	8.019444568347993
204	139	4	7.814430025791296
205	1321	1	18.355393357149165
205	1287	2	17.269582722974540
206	1290	1	32.903605964518761
206	790	2	16.058457299418887
206	879	3	14.965385451835187
207	749	1	13.535906827840442
207	859	2	10.799791572382709
207	1341	3	10.748844635198903
207	1290	4	9.780573271890416
208	1291	1	47.259688718242728
208	1344	2	34.962704834801457
208	1345	3	18.482368857166886
208	1380	4	18.195141715551511
209	1278	1	14.931664579918882
209	1385	2	14.495302699669997
209	457	3	14.372655515715866
209	358	4	14.247881749709956
209	1228	5	14.225479698620624
209	1383	6	14.039083413791040
209	461	7	14.006970915314776
210	1172	1	42.866737809001876
210	1171	2	34.396484905861826
210	1145	3	31.946555917132777
210	938	4	22.810540818491361
210	1132	5	21.845293913653389
211	739	1	15.616571357652502
211	769	2	15.284175776519978
211	897	3	15.263836486555524
211	890	4	14.844326778976079
211	886	5	14.687343234056160
212	888	1	27.659340643229285
212	1178	2	26.058295380043482
212	838	3	23.679463259125441
212	1176	4	21.690241042535867
212	1293	5	19.388935893360909
212	642	6	18.284224744101174
212	1146	7	17.296050500799304
212	1177	8	16.919401426303271
212	887	9	15.960295197558391
212	66	10	15.465982369428001
212	1070	11	15.447696220124406
213	885	1	27.316167850824193
213	769	2	18.293759682765515
213	888	3	16.004442785638389
213	1173	4	15.545479139766222
213	887	5	15.078894107671310
213	1146	6	14.386434706645272
213	642	7	14.120813199186269
213	1122	8	13.459030383674641
213	741	9	13.304596322441579
213	891	10	13.115702139195744
214	1294	1	30.051690115034873
214	1362	2	17.983774242923715
214	831	3	14.079822154092337
214	828	4	13.588910230022512
216	1032	1	11.611152726417910
217	283	1	14.729656925677592
217	294	2	14.490880533525846
217	559	3	13.966021139898974
217	666	4	13.565271296878112
217	101	5	13.213919019983187
217	1395	6	12.725802597366677
217	65	7	12.645002725127707
217	670	8	12.456795622007682
217	1213	9	11.760834875064834
217	655	10	11.501785686479213
217	1393	11	11.290108092310444
217	1264	12	10.650653223157786
217	501	13	10.630866074967196
217	946	14	10.591223440958316
218	283	1	14.139901057363531
218	559	2	13.966021139898974
218	101	3	13.213919019983187
218	666	4	12.915080621349938
218	670	5	12.456795622007682
218	1281	6	11.710674566811186
218	294	7	11.533503651709829
218	655	8	10.991072824339842
218	1393	9	10.890412974384155
218	1213	10	10.591242639524637
218	36	11	9.486158791321385
218	1300	12	9.415989084321851
218	354	13	9.342579677304325
218	1204	14	9.246704490950327
219	149	1	12.009383472139788
219	361	2	11.881490104377365
219	680	3	10.613825853171690
219	1082	4	9.713241792999314
219	53	5	9.623559299742402
219	1367	6	9.605718060550737
219	992	7	9.065155893766464
219	1191	8	8.608979165120155
219	668	9	8.064960485264846
219	993	10	8.061232004310103
219	1256	11	7.905869376853828
219	1078	12	7.800275829858355
219	666	13	7.531186415076139
219	667	14	7.434596453277015
219	776	15	7.368316230770612
219	1221	16	7.223458506128805
219	1080	17	7.156979627757497
219	197	18	7.018581818986209
220	292	1	18.389827485623030
220	458	2	15.161408022535309
220	111	3	14.757297954021940
220	382	4	13.465974891734891
220	4	5	13.367114340818791
220	1240	6	13.263760382934828
220	1365	7	12.957583111777620
220	307	8	12.898583082894131
220	784	9	12.795040342172465
220	1192	10	12.752758910632277
220	1242	11	12.694282156330079
220	738	12	12.434574888918938
220	261	13	12.328947907361643
221	1366	1	18.352417269515875
221	435	2	16.589653416504603
221	292	3	13.782289869185275
221	1386	4	13.394338448643442
221	54	5	12.908948848887846
221	62	6	12.080237724266141
221	388	7	10.959077220671759
221	266	8	10.837677214889492
221	458	9	10.769718010205949
221	528	10	10.708015520615568
221	55	11	10.677213981161296
221	787	12	10.655208597683838
221	1227	13	10.620813999663088
221	754	14	10.551972086710958
222	1399	1	20.693764945574546
222	1400	2	19.859892770366756
222	1396	3	17.090954036987586
222	419	4	17.024308362685638
222	1358	5	14.426766656542467
223	400	1	20.933543003333874
223	1398	2	16.936591747728187
223	1399	3	16.469384501035083
223	863	4	15.161336161686467
224	1286	1	22.530357495154036
224	1312	2	20.502193501122974
224	236	3	16.544703870929137
224	1299	4	13.695074768948013
224	1298	5	13.458558739031966
224	401	6	13.362019311221987
224	656	7	13.161412955146554
225	1188	1	31.210305140583905
225	1344	2	18.967562965992720
225	1380	3	17.609537980157338
225	1218	4	17.276481298865242
225	1124	5	16.123867588438824
225	816	6	15.074116927287179
225	674	7	14.663550513119350
225	1291	8	14.475230858026084
225	1000	9	13.626287503487426
225	701	10	12.407424491765433
225	702	11	12.317132315481214
225	1256	12	11.201854205436808
225	367	13	10.592256902726469
225	1343	14	10.186119848272037
225	1349	15	10.162122375676590
225	215	16	10.158577501728661
225	423	17	10.118558288585216
225	893	18	9.888469501935768
225	9	19	9.824582632509134
225	372	20	9.802044492738645
